"Section"	"section_id"	"req_id"	"Test Availability"	"class_def"	"method"	"module"	"method_text"	"full_key"	"requirement"	"key_as_number"	"search_terms"	"manual_search_terms"	"not_search_terms"	"not_files"	"matched_terms"	"search_roots"	"qualified_method"	"max_matches"	"file_name"	"matched_files"	"methods_string"	"urls"	"protected"	"Area"	"Shortened"	"Test Level"
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-11-1"	""	""	""	""	""	"3.2.3.5/C-11-1"	"""C-11-1] MUST have an activity that handles the Settings.ACTION_IGNORE_BACKGROUND_DATA_RESTRICTIONS_SETTINGS intent but MAY implement it as a no-op. If device implementations declare the support for camera via android.hardware.camera.any they: """	"03020305.671101"	"{'3.2.3.5', 'C-11-1', 'TINGS', 'android.hardware.camera.any', 'Settings.ACTION', 'ACTION_IGNORE_BACKGROUND_DATA_RESTRICTIONS_SET'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-7-1"	""	""	""	""	""	"3.2.3.5/C-7-1"	"""C-7-1] MUST provide a user-accessible mechanism to add and configure third-party input methods in response to the android.settings.INPUT_METHOD_SETTINGS intent. If device implementations support third-party accessibility services, they: """	"03020305.670701"	"{'C-7-1', 'android.settings.INPUT', '3.2.3.5', 'INPUT_METHOD_SETTINGS'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-13-2"	""	""	""	""	""	"3.2.3.5/C-13-2"	"""C-13-2] MUST honor the intents android.app.action.ADMIN_POLICY_COMPLIANCE, android.app.action.GET_PROVISIONING_MODE, android.app.action.PROVISIONING_SUCCESSFUL, android.app.action.PROVISION_MANAGED_DEVICE, android.app.action.PROVISION_MANAGED_PROFILE, android.app.action.SET_NEW_PARENT_PROFILE_PASSWORD, android.app.action.SET_NEW_PASSWORD & android.app.action.START_ENCRYPTION and have an activity to provide fulfillment for these intents as described in SDK here. If device implementations declare the android.software.autofill feature flag, they: """	"03020305.671302"	"{'android.app.action.PROVISIONING', 'android.app.action.ADMIN', 'GET_PROVISIONING_MODE', 'PROVISION_MANAGED_PROFILE', 'android.app.action.SET', 'PROVISIONING_SUCCESSFUL', 'PROVISION_MANAGED_DEVICE', '3.2.3.5', 'C-13-2', 'android.software.autofill', 'android.app.action.PROVISION', 'SET_NEW_PASSWORD', 'android.app.action.GET', 'START_ENCRYPTION', 'ADMIN_POLICY_COMPLIANCE', 'SET_NEW_PARENT_PROFILE_PASSWORD', 'android.app.action.START'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-12-1"	""	""	""	""	""	"3.2.3.5/C-12-1"	"""C-12-1] MUST honor the android.media.action.STILL_IMAGE_CAMERA and android.media.action.STILL_IMAGE_CAMERA_SECURE intent and launch the camera in still image mode as described in the SDK. """	"03020305.671201"	"{'android.media.action.STILL', '3.2.3.5', 'STILL_IMAGE_CAMERA', 'STILL_IMAGE_CAMERA_SECURE', 'C-12-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-15-1"	""	""	""	""	""	"3.2.3.5/C-15-1"	"""C-15-1] MUST still have an activity that handles the android.settings.ACTION_USAGE_ACCESS_SETTINGS intent pattern but MUST implement it as a no-op, that is to have an equivalent behavior as when the user is declined for access. If device implementations report the feature android.hardware.audio.output, they: """	"03020305.671501"	"{'C-15-1', '3.2.3.5', 'android.settings.ACTION', 'ACTION_USAGE_ACCESS_SETTINGS', 'android.hardware.audio.output'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-3-2"	""	""	""	""	""	"3.2.3.5/C-3-2"	"""C-3-2] MUST honor android.nfc.cardemulation.action.ACTION_CHANGE_DEFAULT intent to show an activity which opens a dialog to ask the user to change the default card emulation service for a certain category as described in the SDK. If device implementations report android.hardware.nfc, they: """	"03020305.670302"	"{'android.hardware.nfc', 'C-3-2', '3.2.3.5', 'ACTION_CHANGE_DEFAULT', 'android.nfc.cardemulation.action.ACTION'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-5-1"	""	""	""	""	""	"3.2.3.5/C-5-1"	"""C-5-1] MUST honor the ‘android.bluetooth.adapter.action.REQUEST_ENABLE’ intent and show a system activity to allow the user to turn on Bluetooth. """	"03020305.670501"	"{'C-5-1', '3.2.3.5', 'android.bluetooth.adapter.action.REQUEST', 'REQUEST_ENABLE'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-8-1"	""	""	""	""	""	"3.2.3.5/C-8-1"	"""C-8-1] MUST honor the android.settings.ACCESSIBILITY_SETTINGS intent to provide a user-accessible mechanism to enable and disable the third-party accessibility services alongside the preloaded accessibility services. If device implementations include support for Wi-Fi Easy Connect and expose the functionality to third-party apps, they: """	"03020305.670801"	"{'3.2.3.5', 'ACCESSIBILITY_SETTINGS', 'android.settings.ACCESSIBILITY', 'C-8-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-13-1"	""	""	""	""	""	"3.2.3.5/C-13-1"	"""C-13-1] MUST honor the intent android.app.action.ADD_DEVICE_ADMIN to invoke a UI to bring the user through adding the device administrator to the system (or allowing them to reject it). """	"03020305.671301"	"{'android.app.action.ADD', 'C-13-1', '3.2.3.5', 'ADD_DEVICE_ADMIN'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"52:260955) 3.2.3.5  . Conditional Application Intents"	"3.2.3.5"	"C-9-1"	""	""	""	""	""	"3.2.3.5/C-9-1"	"""C-9-1] MUST implement the Settings#ACTION_PROCESS_WIFI_EASY_CONNECT_URI Intent APIs as described in the SDK documentation. If device implementations provide the data saver mode, they: *"""	"03020305.670901"	"{'C-9-1', '3.2.3.5', 'ACTION_PROCESS_WIFI_EASY_CONNECT_URI'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-1-1"	""	""	""	""	""	"3.8.16/H-1-1"	""">3.8.16/H-1-1] MUST declare the feature flag android.software.controls and set it to true. [<a href=""#3_8_user_interface_compatibility"""""	"03081600.720101"	"{'H-1-1', 'android.software.controls', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-1-2"	""	""	""	""	""	"3.8.16/H-1-2"	""">3.8.16/H-1-2] MUST provide a user affordance with the ability to add, edit, select, and operate the user’s favorite device controls from the controls registered by the third-party applications through the ControlsProviderService and the Control APIs. [<a href=""#3_8_user_interface_compatibility"""""	"03081600.720102"	"{'H-1-2', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-1-3"	""	""	""	""	""	"3.8.16/H-1-3"	""">3.8.16/H-1-3] MUST provide access to this user affordance within three interactions from a default Launcher. [<a href=""#3_8_user_interface_compatibility"""""	"03081600.720103"	"{'H-1-3', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-1-4"	""	""	""	""	""	"3.8.16/H-1-4"	""">3.8.16/H-1-4] MUST accurately render in this user affordance the name and icon of each third-party app that provides controls via the ControlsProviderService API as well as any specified fields provided by the Control APIs. Conversely, If Handheld device implementations do not implement such controls, they: [<a href=""#3_8_user_interface_compatibility"""""	"03081600.720104"	"{'H-1-4', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-2-1"	""	""	""	""	""	"3.8.16/H-2-1"	""">3.8.16/H-2-1] MUST report null for the ControlsProviderService and the Control APIs. [<a href=""#3_8_user_interface_compatibility"""""	"03081600.720201"	"{'H-2-1', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"83:338286) 3.8.16  . Device Controls"	"3.8.16"	"H-2-2"	""	""	""	""	""	"3.8.16/H-2-2"	""">3.8.16/H-2-2] MUST declare the feature flag android.software.controls and set it to false. Handheld device implementations: [<a href=""#3_10_accessibility"""""	"03081600.720202"	"{'H-2-2', 'android.software.controls', '3.8.16'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3.9.2"	"3.9.2"	"C-2-1"	""	""	""	""	""	"3.9.2/C-2-1"	"""C-2-1] MUST support the ability to specify a separate lock screen meeting the following requirements to grant access to apps running in a managed profile only. Device implementations MUST honor the DevicePolicyManager.ACTION_SET_NEW_PASSWORD intent and show an interface to configure a separate lock screen credential for the managed profile. The lock screen credentials of the managed profile MUST use the same credential storage and management mechanisms as the parent profile, as documented on the Android Open Source Project Site. The DPC password policies MUST apply to only the managed profile's lock screen credentials unless called upon the DevicePolicyManager instance returned by getParentProfileInstance. When contacts from the managed profile are displayed in the preinstalled call log, in-call UI, in-progress and missed-call notifications, contacts and messaging apps they SHOULD be badged with the same badge used to indicate managed profile applications. <h4 id="""	"03090200.670201"	"{'DPC', 'DevicePolicyManager.ACTION', '3.9.2', 'ACTION_SET_NEW_PASSWORD', 'C-2-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"99:375923) 4  . Application Packaging Compatibility"	"4"	"C-0-8"	""	""	""	""	""	"4/C-0-8"	"""C-0-8] MUST implement support for Incremental File System as documented here.  | C-0-8] and"""	"04000000.670008"	"{'4', 'C-0-8'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"99:375923) 4  . Application Packaging Compatibility"	"4"	"C-0-9"	""	""	""	""	""	"4/C-0-9"	"""C-0-9] MUST support verifying .apk files using the APK Signature Scheme v4. If device implementations are already launched on an earlier Android version and cannot meet the requirements | C-0-9] through a system software update, they MAY be exempted from these requirements. <h2 id="""	"04000000.670009"	"{'C-0-9', '4', 'APK'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-3-2"	""	""	""	""	""	"6.1/C-3-2"	"""C-3-2] MUST provide drivers for Windows 7, 8 and 10, allowing developers to connect to the device using the adb protocol. If device implementations support adb connections to a host machine via Wi-Fi, they: """	"06010000.670302"	"{'C-3-2', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-4-1"	""	""	""	""	""	"6.1/C-4-1"	"""C-4-1] MUST have the AdbManager#isAdbWifiSupported() method return true. If device implementations support adb connections to a host machine via Wi-Fi and includes at least one camera, they: """	"06010000.670401"	"{'isAdbWifiSupported()', 'C-4-1', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-0-11"	""	""	""	""	""	"6.1/C-0-11"	"""C-0-11] MUST support the shell command cmd testharness. Upgrading device implementations from an earlier Android version without a persistent data block MAY be exempted from C-0-11. """	"06010000.670011"	"{'C-0-11', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-3-1"	""	""	""	""	""	"6.1/C-3-1"	"""C-3-1] MUST implement adb via local-area network (such as Ethernet or Wi-Fi). """	"06010000.670301"	"{'C-3-1', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-5-1"	""	""	""	""	""	"6.1/C-5-1"	"""C-5-1] MUST have the AdbManager#isAdbWifiQrSupported() method return true. Dalvik Debug Monitor Service (ddms) """	"06010000.670501"	"{'isAdbWifiQrSupported()', 'C-5-1', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"146:486059) 6.1  . Developer Tools"	"6.1"	"C-0-10"	""	""	""	""	""	"6.1/C-0-10"	"""C-0-10] MUST record, without omission, and make the following events accessible and available to the cmd stats shell command and the StatsManager System API class. ActivityForegroundStateChanged AnomalyDetected AppBreadcrumbReported AppCrashOccurred AppStartOccurred BatteryLevelChanged BatterySaverModeStateChanged BleScanResultReceived BleScanStateChanged ChargingStateChanged DeviceIdleModeStateChanged ForegroundServiceStateChanged GpsScanStateChanged JobStateChanged PluggedStateChanged ScheduledJobStateChanged ScreenStateChanged SyncStateChanged SystemElapsedRealtime UidProcessStateChanged WakelockStateChanged WakeupAlarmOccurred WifiLockStateChanged WifiMulticastLockStateChanged WifiScanStateChanged  | C-0-10] MUST write a LMK_KILL_OCCURRED_FIELD_NUMBER Atom to the statsd log when an app is terminated by the Low Memory Killer. Test Harness Mode If device implementations support the shell command cmd testharness and run cmd testharness enable, they: """	"06010000.670010"	"{'C-0-10', 'LMK_KILL_OCCURRED_FIELD_NUMBER', '6.1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151:495871) 7.1.1.1  . Screen Size and Shape"	"7.1.1.1"	"C-3-1"	""	""	""	""	""	"7.1.1.1/C-3-1"	"""C-3-1] MUST report the position, bounds and state of hinge or fold through extensions or sidecar APIs to the application. For details on correctly implementing the sidecar or extension APIs refer to the public documentation of Window Manager Jetpack. <h5 id="""	"07010101.670301"	"{'7.1.1.1', 'C-3-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151:495871) 7.1.1.1  . Screen Size and Shape"	"7.1.1.1"	"C-2-1"	""	""	""	""	""	"7.1.1.1/C-2-1"	"""C-2-1] MUST implement the latest available stable version of the extensions API or the stable version of sidecar API to be used by Window Manager Jetpack library. If device implementations include an Android-compatible display(s) that is foldable, or includes a folding hinge between multiple display panels and if the hinge or fold crosses a fullscreen application window, they: """	"07010101.670201"	"{'7.1.1.1', 'C-2-1', 'display(s)'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151:495871) 7.1.1.1  . Screen Size and Shape"	"7.1.1.1"	"H-1-1"	""	""	""	""	""	"7.1.1.1/H-1-1"	""">7.1.1.1/H-1-1]* MUST make the logical screen that is made available for third party applications be at least 2 inches on the short edge(s) and 2.7 inches on the long edge(s). Devices which launched on an API level earlier than that of this document are exempted from this requirement. If Handheld device implementations do not support software screen rotation, they: [<a href=""#7_1_display_and_graphics"""""	"07010101.720101"	"{'7.1.1.1', 'edge(s)', 'H-1-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"151:495871) 7.1.1.1  . Screen Size and Shape"	"7.1.1.1"	"H-2-1"	""	""	""	""	""	"7.1.1.1/H-2-1"	""">7.1.1.1/H-2-1]* MUST make the logical screen that is made available for third party applications be at least 2.7 inches on the short edge(s). Devices which launched on an API level earlier than that of this document are exempted from this requirement. If Handheld device implementations claim support for high dynamic range displays through Configuration.isScreenHdr() , they: [<a href=""#7_1_display-and-graphics"""""	"07010101.720201"	"{'7.1.1.1', 'edge(s)', 'H-2-1', 'isScreenHdr()', 'Configuration.isScreenHdr'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"158:512795) 7.1.4.2  . These are in the Android source tree at"	"7.1.4.2"	"C-1-10"	""	""	""	""	""	"7.1.4.2/C-1-10"	"""C-1-10] MUST pass all Vulkan dEQP Tests in the test lists between version 132317953 and the version specified in the android.software.vulkan.deqp.level feature flag. """	"07010402.670110"	"{'C-1-10', '7.1.4.2', 'EQP', 'android.software.vulkan.deqp.level'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	"7.1.4.6"	"H-0-1"	""	""	""	""	""	"7.1.4.6/H-0-1"	""">7.1.4.6/H-0-1] MUST report whether the device supports the GPU profiling capability via a system property graphics.gpu.profiler.support. If Handheld device implementations declare support via a system property graphics.gpu.profiler.support, they: [<a href=""#7_1_display_and_graphics"""""	"07010406.720001"	"{'graphics.gpu.profiler.support', 'GPU', 'H-0-1', '7.1.4.6'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	"7.1.4.6"	"H-1-1"	""	""	""	""	""	"7.1.4.6/H-1-1"	""">7.1.4.6/H-1-1] MUST report as output a protobuf trace that complies with the schema for GPU counters and GPU renderstages defined in the Perfetto documentation. [<a href=""#7_1_display_and_graphics"""""	"07010406.720101"	"{'GPU', '7.1.4.6', 'H-1-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	"7.1.4.6"	"H-1-2"	""	""	""	""	""	"7.1.4.6/H-1-2"	""">7.1.4.6/H-1-2] MUST report conformant values for the device’s GPU counters following the gpu counter trace packet proto. [<a href=""#7_1_display_and_graphics"""""	"07010406.720102"	"{'GPU', '7.1.4.6', 'H-1-2'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	"7.1.4.6"	"H-1-3"	""	""	""	""	""	"7.1.4.6/H-1-3"	""">7.1.4.6/H-1-3] MUST report conformant values for the device’s GPU RenderStages following the render stage trace packet proto. [<a href=""#7_1_display_and_graphics"""""	"07010406.720103"	"{'GPU', '7.1.4.6', 'H-1-3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	"7.1.4.6"	"H-1-4"	""	""	""	""	""	"7.1.4.6/H-1-4"	""">7.1.4.6/H-1-4] MUST report a GPU Frequency tracepoint as specified by the format: power/gpu_frequency. Handheld device implementations: [<a href=""#7_1_display_and_graphics"""""	"07010406.720104"	"{'GPU', '7.1.4.6', 'H-1-4'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"168:530476) 7.2.3  . Navigation Keys"	"7.2.3"	"C-3-1"	""	""	""	""	""	"7.2.3/C-3-1"	"""C-3-1] MUST make the Menu function available to applications when targetSdkVersion is less than 10, either by a physical button, a software key, or gestures. This Menu function should be accessible unless hidden together with other navigation functions. If device implementations provide the Assist function, they: """	"07020300.670301"	"{'7.2.3', 'C-3-1'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169:533444) 7.2.4  . Touchscreen Input"	"7.2.4"	"C-3-3"	""	""	""	""	""	"7.2.4/C-3-3"	"""C-3-3] MUST report TOUCHSCREEN_NOTOUCH for the Configuration.touchscreen API field. <h4 id="""	"07020400.670303"	"{'7.2.4', 'Configuration.touchscreen', 'C-3-3', 'TOUCHSCREEN_NOTOUCH'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"169:533444) 7.2.4  . Touchscreen Input"	"7.2.4"	"C-3-2"	""	""	""	""	""	"7.2.4/C-3-2"	"""C-3-2] MUST report only android.hardware.faketouch. """	"07020400.670302"	"{'7.2.4', 'C-3-2', 'android.hardware.faketouch'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"172:544587) 7.2.6.1  . Button Mappings"	"7.2.6.1"	"C-2-1"	""	""	""	""	""	"7.2.6.1/C-2-1"	"""C-2-1] MUST declare the feature flag android.hardware.gamepad Button HID Usage2 Android Button A1 0x09 0x0001 KEYCODE_BUTTON_A (96) B1 0x09 0x0002 KEYCODE_BUTTON_B (97) X1 0x09 0x0004 KEYCODE_BUTTON_X (99) Y1 0x09 0x0005 KEYCODE_BUTTON_Y (100) D-pad up1 D-pad down1 0x01 0x00393 AXIS_HAT_Y4 D-pad left1 D-pad right1 0x01 0x00393 AXIS_HAT_X4 Left shoulder button1 0x09 0x0007 KEYCODE_BUTTON_L1 (102) Right shoulder button1 0x09 0x0008 KEYCODE_BUTTON_R1 (103) Left stick click1 0x09 0x000E KEYCODE_BUTTON_THUMBL (106) Right stick click1 0x09 0x000F KEYCODE_BUTTON_THUMBR (107) Home1 0x0c 0x0223 KEYCODE_HOME (3) Back1 0x0c 0x0224 KEYCODE_BACK (4) 1 KeyEvent 2 The above HID usages must be declared within a Game pad CA (0x01 0x0005). 3 This usage must have a Logical Minimum of 0, a Logical Maximum of 7, a Physical Minimum of 0, a Physical Maximum of 315, Units in Degrees, and a Report Size of 4. The logical value is defined to be the clockwise rotation away from the vertical axis; for example, a logical value of 0 represents no rotation and the up button being pressed, while a logical value of 1 represents a rotation of 45 degrees and both the up and left keys being pressed. 4 MotionEvent Analog Controls1 HID Usage Android Button Left Trigger 0x02 0x00C5 AXIS_LTRIGGER Right Trigger 0x02 0x00C4 AXIS_RTRIGGER Left Joystick 0x01 0x0030 0x01 0x0031 AXIS_X AXIS_Y Right Joystick 0x01 0x0032 0x01 0x0035 AXIS_Z AXIS_RZ 1 MotionEvent <h4 id="""	"07020601.670201"	"{'KEYCODE_HOME', 'KEYCODE_BUTTON_X', 'AXIS_Y', 'AXIS_Z', 'KEYCODE_BUTTON_THUMBL', 'KEYCODE_BUTTON_A', 'KEYCODE_BUTTON_L1', 'AXIS_LTRIGGER', 'AXIS_X', 'AXIS_RZ', 'C-2-1', 'KEYCODE_BACK', 'android.hardware.gamepad', 'HID', '7.2.6.1', 'KEYCODE_BUTTON_R1', 'KEYCODE_BUTTON_Y', 'AXIS_HAT_X4', 'AXIS_RTRIGGER', 'AXIS_HAT_Y4', 'KEYCODE_BUTTON_THUMBR', 'KEYCODE_BUTTON_B'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"174:551285) 7.3  . Sensors"	"7.3"	"C-1-6"	""	""	""	""	""	"7.3/C-1-6"	"""C-1-6] MUST report the event time in nanoseconds as defined in the Android SDK documentation, representing the time the event happened and synchronized with the SystemClock.elapsedRealtimeNano() clock.  | C-1-6] MUST set a non-zero resolution for all sensors, and report the value via the Sensor.getResolution() API method. Some sensor types are composite, meaning they can be derived from data provided by one or more other sensors. (Examples include the orientation sensor and the linear acceleration sensor.) Device implementations: SHOULD implement these sensor types, when they include the prerequisite physical sensors as described in sensor types. If device implementations include a composite sensor, they: """	"07030000.670106"	"{'SystemClock.elapsedRealtimeNano', 'Sensor.getResolution', 'elapsedRealtimeNano()', 'getResolution()', 'C-1-6', '7.3'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"184:592822) 7.3.10  . Biometric Sensors"	"7.3.10"	"C-3-4"	""	""	""	""	""	"7.3.10/C-3-4"	"""C-3-4] MUST challenge the user for the recommended primary authentication (e.g. PIN, pattern, password) once every 72 hours or less. <h4 id="""	"07031000.670304"	"{'C-3-4', '7.3.10', 'PIN'}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
