Section,section_id,req_id,Test Availability,Test Availability,Annotation? ,New Req for R?,New CTS for R?,class_def,method,module,Comment(internal) e.g. why a test is not possible ,Comment (external) ,New vs Updated(Q),CTS Bug Id ,CDD Bug Id,CDD CL,Area,Shortened,Test Level,,external version,,,"
"
2.4.3 Software-Watch,3,W-0-1,Not testable,Not testable,,,,,,,,,,,,,Non-phone Form Factors(Watch),Vertical,-1,,,,,"
"
,3,W-0-2,Test Available,Test Available,,,,android.app.cts.UiModeManagerTest,testUiMode(),CtsAppTestCases,,,,,,,Framework (UI),Framework,2,,,,,"
"
3.1 Managed API Compatibility,3.1,C-0-1,Not testable,Not testable,,,,,,,,,,,,,Framework(API compatibility),Framework,-1,,,,,"
"
,3.1,C-0-2,Test Available,Not testable,,,,,,,,,,,,,Framework(API compatibility),Framework,-1,,,,,"
"
,3.1,C-0-3,Not testable,Not testable,,,,,,,,,,,,,Framework(API compatibility),Framework,-1,,,,,"
"
,3.1,C-0-4,Not testable,Not testable,,,,,,,,,,,,,Framework(API compatibility),Framework,-1,,,,,"
"
,3.1,C-0-5,Not testable,Test Available,,,,android.signature.cts.api.AnnotationTest,android.signature.cts.api.AnnotationTest.*,CtsSystemApiAnnotationTestCases,,,Updated in Q,,122980592,6933982,Framework(API compatibility),Framework,1,,,,,"
"
,3.1,C-0-6,Test Available,Test Available,,,,android.signature.cts.api.*,android.signature.cts.api.*.*,CtsSingnatureTestCases,,,New in Q,,122980592,6933982,Framework(API compatibility),Framework,1,,,,,"
"
,3.1,C-0-7,Test Available,Test Available,,,,com.android.cts.signedconfig.SignedConfigHostTest,public void.*,CtsSignedConfigHostTest,,,New in Q,,122980592,6933982,Framework(API compatibility),Framework,2,,,,,"
"
,3.1.1,C-0-2,,,,Yes,,,,,,,,,,,,,,,,,,"
"
,3.1.1,C-0-3,,,,Yes,,android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest,setUp() testInstallBase() testInstallBaseWithWrongSignature() testInstallBaseWithSplit() testInstallBaseWithDm() testInstallEverything() testInstallSplitOnly() testInstallSplitOnlyMissingSignature() testInstallSplitOnlyWithoutBaseSignature() testInstallOnlyBaseHasFsvSig() testInstallOnlyDmHasFsvSig() testInstallOnlySplitHasFsvSig(),,,,,,,,,,,,,,,"
"
3.1.1.Android Extensions,3.1.1.1,C-0-1,Test Available,Test Available,,,,android.os.ctsRequiredComponentTest,"testExtServicesPresent()
testSharedServicesPresent()",CtsOsTestCases,,,,,,,Framework(API compatibility),Framework,2,,,,,"
"
3.1.2 Android Library,3.1.2,C-0-1,Test Available,Test Available,,,,android.signature.cts.api.SignatureTest,android.signature.cts.api.SignatureTest.*,CtsApacheHttpLegacy27ApiSignatureTestCases,,,,,,,Framework(API compatibility),Framework,2,,,,,"
"
,3.1.2,C-0-2,Test Available,Test Available,,,,android.signature.cts.api.SignatureTest,android.signature.cts.api.SignatureTest.*,CtsApacheHttpLegacy27ApiSignatureTestCases,,,,,,,Framework(API compatibility),Framework,1,,,,,"
"
,3.10,H-0-1,Test Available,Test Available,,,,android.accessibilityservice.cts.*,public void*,CtsAccessibilityTestCases,,,,,,,Framework (a11y),Framework,2,,,,,"
"
,3.10,T-0-1,Test Available,Test Available,,,,android.accessibilityservice.cts.*,public void.*,CtsAccessibilityTestCases,,,,,,,Framework (a11y),Framework,2,,,,,"
"
,3.10,W-1-1,Test Available,Test Available,,,,android.accessibilityservice.cts.AccessibilityEndToEndTest,public void .*,CtsAccessibilityServiceTestCases,,,,,,,Framework (a11y),Framework,1,,,,,"
"
3.10 Accessibility,3.10.,C-1-1,Test Available,Test Available,,,,android.accessibilityservice.cts.*,public void .*,CtsAccessibilityServiceTestCases,,,,,,,Framework (a11y),Framework,2,,,,,"
"
,3.10.,C-1-2,Test Available,Test Available,,,,android.accessibilityservice.cts.AccessibilityEndToEndTest,"testTypeNotificationStateChangedAccessibilityEvent
testTypeViewClickedAccessibilityEvent
testTypeViewFocusedAccessibilityEvent
testTypeViewLongClickedAccessibilityEvent
testTypeViewSelectedAccessibilityEvent
testTypeViewTextChangedAccessibilityEvent
testTypeWindowStateChangedAccessibilityEvent",CtsAccessibilityServiceTestCases,,,,,,,Framework (a11y),Framework,2,,,,,"
"
,3.10.,C-1-4,Test Available,Manually Testable Missing Test,,,,,,,Punted to R,,,,,,Framework (a11y),Framework,0.2,,,,,"
"
,3.10.,C-2-1,Manually Testable Missing Test,Test Missing,,,,,,,Punted to R,,,74204992,,,Framework (a11y),Framework,0,,,,,"
"
3.11.Text-to-Speech,3.11,C-1-1,Test Available,Test Available,,,,"android.speech.tts.cts.TextToSpeechServiceTest
android.speech.tts.cts.TextToSpeechTest","android.speech.tts.cts.TextToSpeechServiceTest.*
android.speech.tts.cts.TextToSpeechTest.*",CtsSpeechTestCases,,,,,,,Framework (AI/Assistant/Speech),Framework,2,,,,,"
"
,3.11,C-2-1,Test Missing,Manually Testable Missing Test,,,,,,,,,,74203864,,,Framework (AI/Assistant/Speech),Framework,0.2,,,,,"
"
,3.11,H-0-1,Manually Testable Missing Test,Test Available,,,,"android.speech.tts.cts.TextToSpeechServiceTest
android.speech.tts.cts.TextToSpeechTest","assertContainsEngine()
testGetEnginesIncludesMock()",CtsSpeechTestCases,,,,,,,Framework (AI/Assistant/Speech),Framework,2,,,,,"
"
,3.11,T-1-1,Test Available,Test Available,,,,"android.speech.tts.cts.TextToSpeechServiceTest
android.speech.tts.cts.TextToSpeechTest","assertContainsEngine()
testGetEnginesIncludesMock()",CtsSpeechTestCases,,,,,,,Framework (AI/Assistant/Speech),Framework,2,,,,,"
"
,3.11,W-0-1,Test Available,Test Available,,,,"android.speech.tts.cts.TextToSpeechServiceTest
android.speech.tts.cts.TextToSpeechTest",public void .*,CtsSpeechTestCases,,,,,,,Framework (AI/Assistant/Speech),Framework,2,,,,,"
"
3.12 TV Input Framework,3.12,C-1-1,Not testable,Not testable,,,,,,,"TV test cases are gated by this feature. No way to 
test standalone",,,,,,Framework(TIF),Framework,-1,,,,,"
"
,3.12,C-1-2,Test Available,Test Available,,,,com.android.cts.tv.*,com.android.cts.tv.TvInputManagerHostTest.*,CtsTVtestCases,,,,,,,Framework (Input),Framework,2,,,,,"
"
,3.12,T-0-1,Test Available,Test Available,,,,android.media.tv.cts.*,android.media.tv.cts.*,CtsTvTestCases,,,,,,,Framework(TIF),Framework,1,,,,,"
"
3.13 Quick Settings,3.13,C-1-1,Test Available,Test Available,,,,android.host.systemui.TileServiceTest,"testAddTile()
testRemoveTile()",CtsSystemUiTestCases,,,,,,,System UI,System UI,2,,,,,"
"
,3.13,C-1-2,Test Available,Test Available,,,,com.android.cts.verifier.qstiles.TileServiceVerifierActivity,com.android.cts.verifier.qstiles.TileServiceVerifierActivity,CtsVerifierQuickSettingsTestCases,,,,,,,System UI,System UI,2,,,,,"
"
,3.13,C-1-3,Test Available,Test Available,,,,com.android.cts.verifier.qstiles.TileServiceVerifierActivity,com.android.cts.verifier.qstiles.TileServiceVerifierActivity,CtsVerifierQuickSettingsTestCases,,,,,,,System UI,System UI,2,,,,,"
"
,3.14,A-0-1,Test Available,Manually Testable Missing Test,,,,,,,,,,,,,Framework (UI),Framework,-1,,,,,"
"
,3.14,A-0-2,Manually Testable Missing Test,Not testable,,,,,,,,,New in Q,,123357837,8085986,Framework(UI),Framework,-1,,,,,"
"
,3.14,A-0-3,Not testable,Not testable,,,,,,,,,New in Q,140768703,123357837,8085986,Framework(UI),Framework,0,,,,,"
"
,3.14,A-0-4,Not testable,Manually Testable Missing Test,,,,,,,,,New in Q,140768703,123357837,8085986,Framework(UI),Framework,0.2,,,,,"
"
,3.14,A-0-5,Manually Testable Missing Test,Manually Testable Missing Test,,,,,,,,,New in Q,140768703,123357837,8085986,Framework(UI),Framework,0.2,,,,,"
"
,3.14,A-0-6,Manually Testable Missing Test,Manually Testable Missing Test,,,,,,,,,New in Q,140768703,123357837,8085986,Framework(UI),Framework,0.2,,,,,"
"
,3.14,A-0-7,Manually Testable Missing Test,Not testable,,,,,,,,,New in Q,140768703,123357837,8085986,Framework(UI),Framework,0,,,,,"
"
,3.14,A-1-1,Not testable,Not testable,,,,,,,,,New in Q,140768703,123357837,8085986,System UI,System UI,0,,,,,"
"
3.14.Media UI,3.14,C-1-2,Not testable,Not testable,,,,,,,,,Updated in Q,139747109,123357837,7429581,Framework (UI),Framework,-1,,,,,"
"
,3.14,C-1-3,Not testable,Not testable,,,,,,,,,Updated in Q,139747109,123357837,7429581,Framework (UI),Framework,-1,,,,,"
"
,3.14,C-1-4,Not testable,Not testable,,,,,,,,,Updated in Q,139747109,123357837,7429581,Framework (UI),Framework,-1,,,,,"
"
,3.14,C-1-5,Not testable,Test Available,,,,android.media.cts.MediaSessionTest,testCallbackOnMediaButtonEvent,CtsMediaTestCases,,,,,,,Media,Media,2,,,,,"
"
3.15 Instant Apps,3.15,C-0-1,Test Available,Test Available,,,,android.appsecurity.cts.EphemeralTest,"testInstallPermissionNotGranted()
testInstallPermissionGranted()",CtsAppSecurityHostTestCases,,,,,,,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-2,Test Available,Test Available,,,,android.appsecurity.cts.EphemeralTest,"testNormalQuery()
testNormalStartNormal()
testNormalStartEphemeral()
testEphemeralQuery()
testEphemeralStartNormal()
testEphemeralStartExposed0*",CtsAppSecurityHostTestCases,,,,,,,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-3,Test Available,Test Available,,,,android.appsecurity.cts.EphemeralTest,"testNormalQuery()
testNormalStartNormal()
testNormalStartEphemeral()
testEphemeralQuery()
testEphemeralStartNormal()
testExposedSystemActivities()
testEphemeralStartExposed0*",CtsAppSecurityHostTestCases,,,,,,,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-4,Test Available,Test Available,,,,android.appsecurity.cts.EphemeralTest,testPackageInfo(),CtsAppSecurityHostTestCases,,,,,,,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-5,Test Available,Test Available,,,,com.android.cts.verifier.instantapps.AppInfoTestActivity,com.android.cts.verifier.instantapps.AppInfoTestActivity,CtsVerifierInstantApps,,,New in Q,128338329,125919647,7527638,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-6,Test Available,Test Available,,,,com.android.cts.verifier.instantapps.NotificationTestActivity,com.android.cts.verifier.instantapps.NotificationTestActivity,CtsVerifierInstantApps,,,New in Q,128338329,125919647,7527638,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-0-7,Test Available,Test Available,,,,com.android.cts.verifier.instantapps.RecentAppsTestActivity,com.android.cts.verifier.instantapps.RecentAppsTestActivity,CtsVerifierInstantApps,,,New in Q,128338329,125919647,7527638,Framework(Instant Apps),Framework,2,,,,,"
"
,3.15,C-1-1,Test Available,,,,,,,,,,,,,,,,,,,,,"
"
3.16 Companion Device Pairing,3.16,C-1-1,Not testable,Not testable,,,,,,,"Cannot be tested standalone. CompanionTests are gated
by this flag",,,,,,Framework(API compatibility),Framework,-1,,,,,"
"
,3.16,C-1-2,,Test Available,,,,com.android.cts.verifier.companion.CompanionDeviceTestActivity,com.android.cts.verifier.companion.CompanionDeviceTestActivity.*,CtsVerifierCompanion,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,"
"
,3.16,C-1-3,Test Available,Test Available,,,,com.android.cts.verifier.companion.CompanionDeviceTestActivity,com.android.cts.verifier.companion.CompanionDeviceTestActivity.*,CtsVerifierCompanion,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,"
"
,3.16,H-1-1,Test Available,Test Available,,,,com.android.cts.verifier.companion.CompanionDeviceTestActivity,public void.*,CtsVerifierCompanionDeviceTestCase,,,,,,,Connectivity (Wifi / Telephony / Modem),Connectivity,2,,,,,"
"
3.17.HeavyWeight Apps,3.17,C-1-1,Test Available,Test Available,,,,android.app.cts.ActivityManagerProcessStateTest,testCantSaveStateLaunchAndSwitch,CtsAppTestCases,,,,,,,Framework(Activity/Window Manager),Framework,2,,,,,"
"
,3.17,C-1-2,Test Available,Test Available,,,,android.app.cts.ActivityManagerProcessStateTest,testCantSaveStateLaunchAndSwitch,CtsAppTestCases,startActivityAndWaitForShow,,,,,,Framework(Activity/Window Manager),Framework,2,,,,,"
"
,3.17,C-1-3,Test Available,Test Available,,,,android.app.cts.ActivityManagerProcessStateTest,testCantSaveStateLaunchAndBackground,CtsAppTestCases,,,,,,,Framework(Activity/Window Manager),Framework,2,,,,,"
"
,3.17,C-2-1,Test Available,Test Available,,,,android.app.cts.ActivityManagerProcessStateTest,public void .*,CtsAppTestCases,,,,,,,Framework(Activity/Window Manager),Framework,2,,,,,"
"
3.18. Contacts,3.18,C-1-1,,Test Available,Yes,Yes,None,android.hardware.input.cts.tests.SonyDualshock4BluetoothTest android.hardware.input.cts.tests.SonyDualshock4ProBluetoothTest android.hardware.input.cts.tests.SonyDualshock4UsbTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest android.hardware.camera2.cts.LogicalCameraDeviceTest android.adbmanager.cts.AdbManagerHostDeviceTest android.hardware.input.cts.tests.SonyDualshock4ProUsbTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest android.appsecurity.cts.ApkVerityInstallTest,SonyDualshock4BluetoothTest() SonyDualshock4ProBluetoothTest() SonyDualshock4UsbTest() setUp() testAccountManager_addMockAccount() BackupUtils() testIsSyncableIsOne_ifTurnOffSyncEnabled() testLegacyCameraDeviceParity() testDefaultFov() test_isadbWifiSupported() SonyDualshock4ProUsbTest() testInstallBaseWithWrongSignature() testInstallBaseWithSplit() testInstallBaseWithDm() testInstallEverything() testInstallSplitOnly() testInstallSplitOnlyMissingSignature() testInstallSplitOnlyWithoutBaseSignature() testInstallOnlyBaseHasFsvSig() testInstallOnlyDmHasFsvSig() testInstallOnlySplitHasFsvSig(),CtsCameraTestCases CtsCameraTestCases,./cts-11/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java,,,,,,,,,,,,,"
"
3.18. Contacts,3.18,C-1-2,,Test Available,Yes,Yes,None,android.hardware.input.cts.tests.SonyDualshock4BluetoothTest android.hardware.input.cts.tests.SonyDualshock4ProBluetoothTest android.hardware.input.cts.tests.SonyDualshock4UsbTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.graphics.cts.PaintTest android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest com.android.cts.managedprofile.ProvisioningTest com.android.cts.managedprofile.ProvisioningTest android.adbmanager.cts.AdbManagerHostDeviceTest android.hardware.input.cts.tests.SonyDualshock4ProUsbTest android.content.sync.cts.InvalidSyncAuthoritiesDeviceTest,SonyDualshock4BluetoothTest() SonyDualshock4ProBluetoothTest() SonyDualshock4UsbTest() tearDown() testAccountManagement_disabledAddAccount() testAccountManagement_disabledRemoveAccount() setUp() testAccountManager_addMockAccount() testAccountManager_getAccountsForTestUser() testAccountManager_addAccountExplicitlyForCurrentUser() testRemoveAccountExplicitly() testAccountManager_getAccountsForCurrentUser() BackupUtils() testIsSyncableIsOne_ifTurnOffSyncEnabled() testGetTextPathStringCountTooHigh() getHeight() testAccountExist() testAccountNotExist() test_isadbWifiQrSupported() SonyDualshock4ProUsbTest() setUp(),CtsCameraTestCases,./cts-11/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java,,,,,,,,,,,,,"
"
3.18. Contacts,3.18,C-1-3,,Test Available,Yes,Yes,None,android.hardware.input.cts.tests.SonyDualshock4BluetoothTest android.hardware.input.cts.tests.SonyDualshock4ProBluetoothTest android.hardware.input.cts.tests.SonyDualshock4UsbTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.devicepolicy.DeviceAndProfileOwnerTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest com.android.cts.accountmanager.AccountManagerCrossUserTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest android.cts.backup.syncadaptersettingsapp.SyncAdapterSettingsTest com.android.cts.managedprofile.ProvisioningTest com.android.cts.managedprofile.ProvisioningTest android.hardware.input.cts.tests.SonyDualshock4ProUsbTest android.content.sync.cts.InvalidSyncAuthoritiesDeviceTest,SonyDualshock4BluetoothTest() SonyDualshock4ProBluetoothTest() SonyDualshock4UsbTest() tearDown() testAccountManagement_disabledAddAccount() testAccountManagement_disabledRemoveAccount() setUp() testAccountManager_addMockAccount() setUp() testAccountManager_addMockAccount() testAccountManager_getAccountsForTestUser() testAccountManager_addAccountExplicitlyForCurrentUser() testRemoveAccountExplicitly() testAccountManager_getAccountsForCurrentUser() BackupUtils() testIsSyncableIsOne_ifTurnOffSyncEnabled() BackupUtils() testIsSyncableIsOne_ifTurnOffSyncEnabled() testAccountExist() testAccountNotExist() SonyDualshock4ProUsbTest() setUp(),,.cts-11/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java,,,,,,,,,,,,,"
"
3.18. Contacts,3.18,C-1-4,,Test Available,Yes,Yes,None,android.hardware.input.cts.tests.SonyDualshock4BluetoothTest android.hardware.input.cts.tests.SonyDualshock4ProBluetoothTest android.hardware.input.cts.tests.SonyDualshock4UsbTest android.media.cts.AudioRecordTest android.hardware.input.cts.tests.SonyDualshock4ProUsbTest,SonyDualshock4BluetoothTest() SonyDualshock4ProBluetoothTest() SonyDualshock4UsbTest() testMediaMetrics() SonyDualshock4ProUsbTest(),,./cts-11/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsProvider2_AccountRemovalTest.java,,,,,,,,,,,,,"
"
3.18. Contacts,3.18,C-1-5,,Test Available,Yes,Yes,None,android.hardware.input.cts.tests.SonyDualshock4BluetoothTest android.hardware.input.cts.tests.SonyDualshock4ProBluetoothTest android.hardware.input.cts.tests.SonyDualshock4UsbTest android.hardware.input.cts.tests.SonyDualshock4ProUsbTest com.android.cts.devicepolicy.ManagedProfileContactsTest,SonyDualshock4BluetoothTest() SonyDualshock4ProBluetoothTest() SonyDualshock4UsbTest() SonyDualshock4ProUsbTest() testManagedContactsPolicies(),,./cts-11/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java,,,,,,Security,Security,2,,,,,"
"
,3.2.1,A-0-1,Test Available,Test Available,,,,same as 3.2.1/C-0-1,same as 3.2.1/C-0-1,,,,New in Q,134623137,124333135,7061971,Framework (Privacy),Framework,1,,,,,"
"
3.2.1 Permissions,3.2.1,C-0-1,Test Available,Test Available,,,,"android.appsecurity.cts.PermissionHostTest
android.permission.cts.*",public void.*,"CtsAppSecurityHostTestCases
CtsPermissionTestCases",,,,,,,Security,Security,1,,,,,"
"
3.2.2 Build Parameters,3.2.2,C-0-1,Test Available,Test Available,,,,android.os.cts.BuildTest,"testBuildConstants
testBuildFingerprint",CtsOsTestCases,,,Updated in Q,,80051029,7189788,Framework(API compatibility),Framework,2,,,,,"
"
,3.2.3.1,A-0-1,,,,Yes,,,,,,,,,,,,,,,,,,"
"
3.2.3.1 Core Application Intents,3.2.3.1,C-0-1,Test Available,Test Available,,,,android.content.cts.AvailableIntentsTest,public void.*,CtsContentTestCases,"Not sure if this verifies that third party apps can ovveride these
intents",,,132176534,,,Framework(API compatibility),Framework,1,,,,,"
"
2.2.3 Software(HandHeld),3.2.3.1,H-0-1,Test Available,Test Available,,,,com.android.cts.documentclient,"testOpenSimple
testCreateNew
testGetContent
testTransferDocument
testFindDocumentPathInScopedAccess",CtsAppSecurityHostTestCases,,,,,,,Security,Security,2,,,,,"
"
,3.2.3.1,H-0-2,,,,,,,,,,,,,,,,,,,,,,"
"
2.3.3 Software-TV,3.2.3.1,T-0-1,,,,,,,,,,,,,,,,,,,,,,"
"
,3.2.3.1,Tab-0-1,,,,Yes,,,,,,,,,,,,,,,,,,"
"
,3.2.3.1,W-0-1,,,,,,,,,,,,,,,,,,,,,,"
"
,3.2.3.2,C-0-1,,Test Missing,,,,,,,,,,132176534,,,Framework(API compatibility),Framework,0,,,,,"
"
,3.2.3.2,C-0-2,Test Missing,Test Missing,,,,,,,,,,132176534,,,Framework(API compatibility),Framework,0,,,,,"
"
,3.2.3.2,C-0-3,Test Missing,Manually Testable Missing Test,,,,,,,"Requires manual validation. No Settings#action defined
Punted to R",,,136678964,,,Framework(API compatibility),Framework,0.2,,,,,"
"
,3.2.3.2,C-0-4,Manually Testable Missing Test,Test Available,,,,android.os.cts.OsHostTests,testIntentFilterHostValidation,CtsOsHostTestCases,,,,,,,Framework(API compatibility),Framework,2,,,,,"
"
,3.2.3.2,C-0-5,Test Available,Test Available,,,,android.os.cts.OsHostTests,testIntentFilterHostValidation,CtsOsHostTestCases,,,,,,,Framework(API compatibility),Framework,2,,,,,"
"
,3.2.3.2,C-0-6,Test Available,Manually Testable Missing Test,,,,,,,Requires manually validation UI ,,,136678964,,,Setup Wizard & Settings,SUW/Settings,0.2,,,,,"
"
,3.2.3.2,C-0-7,Manually Testable Missing Test,Manually Testable Missing Test,,,,,,,Requires manual validation for all devices,,,136678964,,,Setup Wizard & Settings,SUW/Settings,0.2,,,,,"
"
,3.2.3.2,C-0-8,Manually Testable Missing Test,Manually Testable Missing Test,,,,,,,Requires manual validation for all devices,,,136678964,,,Setup Wizard & Settings,SUW/Settings,0.2,,,,,"
"
3.2.3.3 Intent Namespaces,3.2.3.3,C-0-1,Test Available,Test Available,,,,android.signature.cts.intent.IntentTest,shouldNotFindUnexpectedIntents,CtsIntentSignatureTestCases,,,,,,,Framework(API compatibility),Framework,1,,,,,"
"
,3.2.3.3,C-0-2,Manually Testable Missing Test,Test Available,,,,android.signature.cts.Intent.IntentTest,shouldNotFindUnexpectedIntents,CtsIntentSignatureTestCases,,,,,,,Framework(API compatibility),Framework,2,,,,,"
"
,3.2.3.3,C-0-3,Test Available,Test Available,,,,"android.content.cts.AvailableIntentsTest
android.systemintentnts.cts.TestsystemIntents
android.content.cts.IntentTest
android.app.cts.PendingIntentTest","android.content.cts.AvailableIntentsTest.*
android.systemintentnts.cts.TestsystemIntents.*
android.content.cts.IntentTest.*
android.app.cts.PendingIntentTest.*","CtsContentTestCases
CtsSystemIntentTestCases
CtsAppTestCases",,,,,,,Framework(API compatibility),Framework,1,,,,,"
"
3.2.3.4 Broadcast Intents,3.2.3.4,C-0-1,Test Available,Test Available,,,,"com.android.cts.intent.receiver.OwnerChangedBroadCastTest
android.packageinstaller.admin.cts.SessionCommitBroadCastTest
android.app.cts.WallpaperManagerTest
android.app.cts.backgroundrestrictions.BroadcastsTest
android.app.cts.backgroundrestrictions.BroadcastsTest","testOwnerChangedBroadcastReceived
testBroadcastNotReceivedForDifferentLauncher
wallPaperChangedBroadCastTest
testNonSupportedBroadcastsNotDelivered_runtimeReceiver()
testNonSupportedBroadcastsNotDelivered_manifestReceiver()","CtsDevicePolicyManagerTestCases
CtsAdminPackageInstallerTestCases
CtsAppTestCases
CtsBackgroundRestrictionsTestCases
CtsBackgroundRestrictionsTestCases",,,,,,,Framework(API compatibility),Framework,1,,,,,"
"
3.2.3.5 Default App Settings,3.2.3.5,C-1-1,Test Available,Test Available,,,,android.systemintents.ctsTestSystemIntents,testSystemIntents(),CtsSystemIntentTestCases,,,,,,,Framework(Settings UI),Framework,2,,,,,"
"
